date,Kidnapping/Abduction,"Sex Offenses, Forcible",Robbery,Assault Offenses,Arson,Extortion/Blackmail,Burglary/Breaking & Entering,Larceny/Theft Offenses,Motor Vehicle Theft,Counterfeiting/Forgery,Fraud Offenses,Embezzlement,Stolen Property Offenses,Destruction/Damage/Vandalism of Property,Drug/Narcotic Offenses,"Sex Offenses, Nonforcible",Pornography/Obscene Material,Gambling Offenses,Prostitution Offenses,Bribery,Weapon Law Violations,Human Trafficking or Kidnapping/Abduction,Animal Cruelty,Homicide Offenses,Bad Checks,Curfew/Loitering/Vagrancy Violations,Disorderly Conduct,Driving Under the Influence,Drunkenness,"Family Offenses, Nonviolent",Liquor Law Violations,Peeping Tom,Runaway,Trespass of Real Property,All Other Offenses,Offense Count,week,month,year,mon_year,season,is_holiday,is_weekend,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,icon,stations
2010-02-13,0,5,22,40,0,0,38,174,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,311,Saturday,2,2010,Feb-2010,Winter,0,1,50.1,35.6,41.1,50.1,30.3,38.4,35.3,80.1,0.0,0,0.0,none,0.0,0.0,0.0,9.4,183.0,1019.2,63.3,7.6,208.6,18.0,8.0,07:02:44,18:09:01,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-02-14,0,3,26,47,0,0,46,174,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,339,Sunday,2,2010,Feb-2010,Winter,0,1,67.7,40.5,53.8,67.7,32.6,51.4,44.9,73.5,0.006,100,4.17,rain,0.0,0.0,39.4,25.4,310.3,1015.6,44.9,8.6,177.8,15.5,7.0,07:01:53,18:09:48,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-02-15,0,2,13,15,0,0,65,216,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,Monday,2,2010,Feb-2010,Winter,0,0,48.7,34.9,42.0,43.7,26.3,35.0,18.7,41.3,0.012,100,12.5,"rain,snow",0.0,0.0,29.3,19.4,329.1,1023.0,14.1,9.9,235.4,20.2,8.0,07:01:01,18:10:35,0.06,"Snow, Rain",Clear conditions throughout the day with rain or snow clearing later.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-02-16,0,1,19,11,0,0,77,188,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,Tuesday,2,2010,Feb-2010,Winter,0,0,54.8,36.5,46.2,54.8,29.8,43.5,19.6,35.7,0.0,0,0.0,none,0.0,0.0,22.1,12.5,311.1,1023.4,1.3,9.7,235.0,20.2,8.0,07:00:08,18:11:21,0.09,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-02-17,0,1,18,26,0,0,65,187,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,Wednesday,2,2010,Feb-2010,Winter,0,0,57.7,38.5,48.8,57.7,34.9,46.7,20.8,34.3,0.0,0,0.0,none,0.0,0.0,17.8,11.8,315.0,1023.6,5.9,9.8,238.5,20.5,8.0,06:59:13,18:12:07,0.12,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-02-18,0,0,21,23,0,0,91,189,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,Thursday,2,2010,Feb-2010,Winter,0,0,60.8,43.5,51.2,60.8,40.4,50.0,30.7,47.1,0.0,0,0.0,none,0.0,0.0,16.1,11.7,109.2,1022.4,12.4,9.4,176.3,15.2,7.0,06:58:18,18:12:53,0.16,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-02-19,0,2,22,26,0,0,80,204,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,Friday,2,2010,Feb-2010,Winter,0,0,57.4,47.9,52.8,57.4,44.5,52.0,45.5,76.2,0.0,0,0.0,none,0.0,0.0,21.9,13.7,106.3,1018.5,78.5,9.8,146.2,12.9,6.0,06:57:22,18:13:38,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-02-20,0,6,32,44,0,0,57,216,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,Saturday,2,2010,Feb-2010,Winter,0,1,66.3,49.0,56.7,66.3,46.1,55.9,51.5,83.8,0.0,0,0.0,none,0.0,0.0,24.9,17.2,96.0,1016.1,83.8,7.9,180.9,15.7,7.0,06:56:24,18:14:23,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-02-21,0,3,28,40,0,0,54,157,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,323,Sunday,2,2010,Feb-2010,Winter,0,1,70.5,57.3,63.4,70.5,57.3,63.4,60.0,89.4,0.001,100,4.17,rain,0.0,0.0,21.9,14.1,167.8,1008.9,72.5,5.3,158.7,13.6,6.0,06:55:26,18:15:07,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-02-22,0,2,18,24,0,0,61,195,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,345,Monday,2,2010,Feb-2010,Winter,0,0,57.7,44.9,50.4,57.7,38.4,47.5,42.1,73.7,0.0,0,0.0,none,0.0,0.0,21.9,15.6,350.7,1010.8,49.8,9.6,224.5,19.5,8.0,06:54:27,18:15:51,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-02-23,0,1,22,22,0,0,80,172,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,Tuesday,2,2010,Feb-2010,Winter,0,0,44.9,35.6,40.7,38.8,25.6,33.5,35.2,81.1,0.115,100,25.0,rain,0.0,0.0,26.4,17.7,351.4,1015.3,99.9,6.5,97.6,8.4,3.0,06:53:27,18:16:34,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-02-24,0,2,20,19,0,0,80,182,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,Wednesday,2,2010,Feb-2010,Winter,0,0,51.5,35.7,42.7,51.5,26.7,37.8,29.0,61.4,0.0,0,0.0,none,0.0,0.0,23.8,14.2,322.4,1021.8,23.0,9.2,248.7,21.4,9.0,06:52:26,18:17:18,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-02-25,0,3,18,30,0,0,64,206,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,Thursday,2,2010,Feb-2010,Winter,0,0,58.7,38.1,48.8,58.7,31.8,47.0,36.4,62.8,0.0,0,0.0,none,0.0,0.0,24.6,15.7,118.0,1017.8,25.1,9.7,248.4,21.4,9.0,06:51:24,18:18:00,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-02-26,0,4,35,30,0,0,83,216,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,Friday,2,2010,Feb-2010,Winter,0,0,66.1,44.9,54.5,66.1,38.5,53.2,46.2,74.9,0.001,100,4.17,rain,0.0,0.0,34.8,21.9,318.4,1014.0,65.3,8.5,130.4,11.3,4.0,06:50:22,18:18:43,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-02-27,0,2,39,39,0,0,57,202,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,388,Saturday,2,2010,Feb-2010,Winter,0,1,60.5,44.6,51.4,60.5,36.4,48.3,35.2,55.9,0.0,0,0.0,none,0.0,0.0,31.3,20.9,336.6,1019.1,41.5,9.7,249.6,21.5,9.0,06:49:19,18:19:25,0.47,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-02-28,0,3,28,54,0,0,55,197,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,Sunday,2,2010,Feb-2010,Winter,0,1,62.9,46.9,54.9,62.9,46.9,54.9,40.8,60.5,0.0,0,0.0,none,0.0,0.0,27.5,20.2,123.7,1014.9,30.5,9.9,251.3,21.7,9.0,06:48:15,18:20:06,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-01,0,3,20,22,0,0,93,242,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,Monday,3,2010,Mar-2010,Spring,0,0,58.9,46.6,53.4,58.9,38.7,52.2,48.8,84.6,0.645,100,41.67,rain,0.0,0.0,35.8,22.4,17.1,1008.9,96.6,7.3,179.6,15.5,8.0,06:47:10,18:20:48,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-02,0,1,29,29,0,0,69,206,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,Tuesday,3,2010,Mar-2010,Spring,0,0,55.9,44.5,49.3,55.9,36.1,45.9,33.9,57.4,0.0,0,0.0,none,0.0,0.0,32.1,23.6,324.9,1018.0,34.5,9.9,254.4,22.1,9.0,06:46:05,18:21:29,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-03,0,1,22,29,0,0,69,180,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,342,Wednesday,3,2010,Mar-2010,Spring,0,0,62.9,41.4,51.9,62.9,38.9,50.9,36.3,57.1,0.0,0,0.0,none,0.0,0.0,0.0,9.0,39.6,1019.6,4.8,9.0,253.5,21.8,9.0,06:44:59,18:22:09,0.6,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-04,0,1,25,37,0,0,70,203,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,369,Thursday,3,2010,Mar-2010,Spring,0,0,63.7,47.4,54.5,63.7,44.3,54.1,43.9,69.0,0.0,0,0.0,none,0.0,0.0,19.5,14.9,127.0,1020.8,17.8,8.9,240.8,20.8,8.0,06:43:53,18:22:50,0.63,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-05,0,1,28,38,0,0,84,216,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,Friday,3,2010,Mar-2010,Spring,0,0,62.6,49.4,54.9,62.6,45.8,53.8,43.7,68.6,0.0,0,0.0,none,0.0,0.0,25.8,16.0,119.1,1021.0,12.0,9.9,188.1,16.3,8.0,06:42:46,18:23:30,0.67,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-06,0,2,27,42,0,0,62,242,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,412,Saturday,3,2010,Mar-2010,Spring,0,1,66.1,51.0,57.0,66.1,51.0,57.0,43.4,63.7,0.0,0,0.0,none,0.0,0.0,21.9,16.7,103.9,1023.0,29.8,9.5,227.6,19.7,8.0,06:41:38,18:24:09,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-07,0,2,35,52,0,0,60,175,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,364,Sunday,3,2010,Mar-2010,Spring,0,1,64.7,53.2,58.8,64.7,53.2,58.8,50.9,76.1,0.0,0,0.0,none,0.0,0.0,22.1,15.3,120.1,1020.2,76.8,9.8,111.7,9.7,4.0,06:40:30,18:24:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-08,0,4,37,25,0,0,87,209,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,409,Monday,3,2010,Mar-2010,Spring,0,0,64.4,57.1,61.0,64.4,57.1,61.0,59.2,93.8,0.186,100,33.33,rain,0.0,0.0,34.9,21.8,137.1,1013.0,98.4,6.7,107.3,9.4,4.0,06:39:22,18:25:28,0.77,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-09,0,2,26,41,0,0,73,206,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,399,Tuesday,3,2010,Mar-2010,Spring,0,0,77.1,62.7,68.3,77.1,62.7,68.3,63.9,87.1,0.001,100,4.17,rain,0.0,0.0,19.3,12.7,191.3,1007.0,83.6,5.8,215.5,18.6,8.0,06:38:13,18:26:07,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-10,0,1,14,32,0,0,84,193,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,Wednesday,3,2010,Mar-2010,Spring,0,0,75.0,63.5,67.8,75.0,63.5,67.8,64.1,88.7,0.0,0,0.0,none,0.0,0.0,19.5,12.0,183.5,1002.1,87.4,4.9,227.3,19.6,8.0,06:37:03,18:26:45,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-11,0,1,28,29,0,0,87,212,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,388,Thursday,3,2010,Mar-2010,Spring,0,0,79.0,61.1,67.5,79.0,61.1,67.5,54.9,69.1,0.001,100,4.17,rain,0.0,0.0,39.1,24.9,321.6,1003.6,55.4,5.3,261.5,22.6,9.0,06:35:54,18:27:24,0.86,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-12,0,2,23,39,0,0,100,220,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,Friday,3,2010,Mar-2010,Spring,0,0,68.3,50.2,60.2,68.3,50.2,60.2,35.8,41.7,0.0,0,0.0,none,0.0,0.0,31.2,18.7,302.8,1009.4,2.8,9.8,274.2,23.7,9.0,06:34:44,18:28:02,0.9,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-13,0,1,29,43,0,0,60,226,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,Saturday,3,2010,Mar-2010,Spring,0,1,71.0,53.5,62.5,71.0,53.5,62.5,36.5,38.6,0.0,0,0.0,none,0.0,0.0,23.3,15.2,293.6,1010.1,2.7,9.9,276.5,23.8,9.0,06:33:33,18:28:39,0.93,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-14,0,0,32,43,0,0,55,167,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,Sunday,3,2010,Mar-2010,Spring,0,1,79.7,56.4,66.7,79.7,56.4,66.7,51.4,60.3,0.0,0,0.0,none,0.0,0.0,0.0,11.6,186.2,1011.4,12.6,9.5,221.2,18.3,8.0,07:32:22,19:29:17,0.96,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-15,0,2,32,41,0,0,71,253,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,435,Monday,3,2010,Mar-2010,Spring,0,0,73.5,60.8,65.3,73.5,60.8,65.3,56.0,75.2,0.0,0,0.0,none,0.0,0.0,18.2,12.2,71.3,1016.8,48.9,6.2,210.7,18.2,8.0,07:31:11,19:29:54,0.0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-16,0,1,23,37,0,0,62,206,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,366,Tuesday,3,2010,Mar-2010,Spring,0,0,62.3,55.4,58.2,62.3,55.4,58.2,51.5,79.1,0.111,100,29.17,rain,0.0,0.0,0.0,9.3,347.4,1021.6,68.3,7.5,105.8,9.1,4.0,07:30:00,19:30:31,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-17,0,0,30,25,0,0,77,192,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,Wednesday,3,2010,Mar-2010,Spring,0,0,67.3,49.9,58.8,67.3,47.0,58.6,44.2,62.9,0.0,0,0.0,none,0.0,0.0,25.0,14.8,327.2,1020.1,19.8,7.5,276.8,23.9,9.0,07:28:49,19:31:08,0.06,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-18,0,2,18,38,0,0,77,177,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,Thursday,3,2010,Mar-2010,Spring,0,0,68.3,49.9,59.5,68.3,46.0,59.2,38.2,47.1,0.0,0,0.0,none,0.0,0.0,18.3,10.3,344.6,1018.5,5.6,9.6,281.0,24.3,9.0,07:27:37,19:31:45,0.1,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-19,0,0,36,33,0,0,84,226,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,Friday,3,2010,Mar-2010,Spring,0,0,70.4,53.1,61.1,70.4,53.1,61.1,51.8,73.7,0.001,100,4.17,rain,0.0,0.0,27.5,19.1,150.7,1014.4,20.3,8.7,266.2,23.0,9.0,07:26:25,19:32:22,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-20,0,0,32,29,0,0,47,172,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,Saturday,3,2010,Mar-2010,Spring,0,1,62.0,39.2,52.0,62.0,29.2,48.5,45.9,80.0,0.392,100,25.0,rain,0.0,0.0,35.6,23.5,305.8,1013.9,84.2,8.7,132.1,11.4,5.0,07:25:13,19:32:58,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-21,0,0,19,37,0,0,54,156,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,300,Sunday,3,2010,Mar-2010,Spring,0,1,56.6,37.4,46.6,56.6,28.3,42.1,23.5,43.1,0.0,0,0.0,none,0.0,0.0,41.6,22.4,293.3,1016.4,22.9,9.9,294.7,25.3,10.0,07:24:01,19:33:35,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-22,0,2,17,23,0,0,88,177,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,347,Monday,3,2010,Mar-2010,Spring,0,0,66.5,45.9,56.2,66.5,41.9,55.0,29.1,37.2,0.0,0,0.0,none,0.0,0.0,20.8,11.7,285.4,1017.3,4.4,9.9,290.5,24.9,10.0,07:22:49,19:34:11,0.24,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-23,0,1,26,29,0,0,66,179,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,Tuesday,3,2010,Mar-2010,Spring,0,0,72.3,52.8,61.4,72.3,52.8,61.4,46.2,59.4,0.0,0,0.0,none,0.0,0.0,23.4,16.4,168.5,1014.5,14.6,9.9,226.3,19.3,9.0,07:21:37,19:34:47,0.25,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-24,0,3,24,20,0,0,80,187,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,Wednesday,3,2010,Mar-2010,Spring,0,0,64.0,58.0,60.8,64.0,58.0,60.8,59.2,94.6,0.074,100,41.67,rain,0.0,0.0,24.6,14.1,132.1,1012.0,78.3,5.2,184.5,15.9,7.0,07:20:25,19:35:23,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-25,0,2,23,29,0,0,75,199,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,Thursday,3,2010,Mar-2010,Spring,0,0,64.8,55.6,60.3,64.8,55.6,60.3,48.9,69.3,0.337,100,25.0,rain,0.0,0.0,49.4,19.9,313.1,1013.7,26.9,7.9,293.3,25.3,10.0,07:19:12,19:35:59,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-26,0,2,34,22,0,0,88,219,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,399,Friday,3,2010,Mar-2010,Spring,0,0,71.4,49.9,59.1,71.4,46.4,58.8,44.2,60.5,0.0,0,0.0,none,0.0,0.0,21.9,15.1,69.5,1015.4,2.3,9.8,293.7,25.3,10.0,07:18:00,19:36:35,0.38,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-27,0,0,37,50,0,0,64,201,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,383,Saturday,3,2010,Mar-2010,Spring,0,1,76.9,53.5,65.1,76.9,53.5,65.1,56.9,77.0,0.0,0,0.0,none,0.0,0.0,23.0,12.4,189.7,1010.6,43.7,9.3,259.7,22.3,9.0,07:16:48,19:37:11,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-28,0,2,24,38,0,0,50,205,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,Sunday,3,2010,Mar-2010,Spring,0,1,66.7,55.5,62.2,66.7,55.5,62.2,39.3,43.4,0.0,0,0.0,none,0.0,0.0,33.7,22.2,324.2,1016.4,2.6,9.9,295.0,25.5,10.0,07:15:36,19:37:47,0.45,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-29,0,1,33,27,0,0,81,207,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,Monday,3,2010,Mar-2010,Spring,0,0,71.6,52.1,61.4,71.6,52.1,61.4,39.3,46.0,0.0,0,0.0,none,0.0,0.0,18.3,9.5,326.8,1017.6,0.1,9.8,299.8,25.9,10.0,07:14:24,19:38:23,0.5,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-30,0,1,28,30,0,0,82,214,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,Tuesday,3,2010,Mar-2010,Spring,0,0,75.1,56.2,63.7,75.1,56.2,63.7,49.7,63.4,0.0,0,0.0,none,0.0,0.0,23.0,17.9,180.3,1015.5,0.5,9.8,299.8,26.0,10.0,07:13:13,19:38:58,0.52,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-03-31,0,1,19,34,0,0,88,185,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,354,Wednesday,3,2010,Mar-2010,Spring,0,0,77.1,56.8,65.2,77.1,56.8,65.2,57.1,76.9,0.0,0,0.0,none,0.0,0.0,24.9,17.2,163.9,1014.9,37.0,9.8,299.3,26.0,10.0,07:12:01,19:39:34,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-04-01,0,3,19,32,0,0,106,242,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,454,Thursday,4,2010,Apr-2010,Spring,0,0,73.6,61.0,66.8,73.6,61.0,66.8,59.0,77.0,0.0,0,0.0,none,0.0,0.0,31.2,19.7,148.7,1013.5,71.7,8.8,296.8,25.9,10.0,07:10:50,19:40:10,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
2010-04-02,0,1,19,32,0,0,68,249,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,Friday,4,2010,Apr-2010,Spring,0,0,75.2,65.3,68.5,75.2,65.3,68.5,64.0,86.3,0.003,100,8.33,rain,0.0,0.0,29.9,20.1,153.5,1009.5,84.7,6.1,250.5,21.6,9.0,07:09:39,19:40:45,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960"
